21.72,100939.90,74.00,0.00,0.00,0.00,0.00,0.00,725718.00,160,1
21.73,100945.14,73.57,0.00,0.00,0.00,0.00,0.00,726445.00,128,1
21.73,100942.91,73.75,0.00,0.00,0.00,0.00,0.00,727901.00,112,1
21.76,100947.52,73.37,0.00,0.00,0.00,0.00,0.00,731534.00,64,1
21.77,100938.02,74.16,0.00,0.00,0.00,0.00,0.00,732260.00,112,1
21.77,100942.72,73.77,0.00,0.00,0.00,0.00,0.00,732987.00,32,1
21.79,100949.76,73.18,0.00,0.00,0.00,0.00,0.00,734443.00,104,1
21.78,100942.45,73.79,0.00,0.00,0.00,0.00,0.00,735170.00,192,1
21.78,100940.55,73.95,0.00,0.00,0.00,0.00,0.00,735897.00,16,1
21.79,100942.99,73.75,0.00,0.00,0.00,0.00,0.00,736623.00,136,1
21.80,100942.96,73.75,0.00,0.00,0.00,0.00,0.00,737350.00,128,1
21.80,100944.55,73.61,0.00,0.00,0.00,0.00,0.00,738077.00,16,1
21.82,100947.43,73.37,0.00,0.00,0.00,0.00,0.00,740260.00,216,1
21.82,100954.94,72.75,0.00,0.00,0.00,0.00,0.00,740987.00,128,1
21.82,100950.17,73.15,0.00,0.00,0.00,0.00,0.00,741714.00,200,1
21.83,100942.13,73.82,0.00,0.00,0.00,0.00,0.00,742441.00,224,1
21.83,100949.37,73.21,0.00,0.00,0.00,0.00,0.00,743169.00,216,1
21.83,100943.27,73.72,0.00,0.00,0.00,0.00,0.00,743897.00,16,1
21.84,100939.52,74.04,0.00,0.00,0.00,0.00,0.00,744625.00,24,1
21.84,100942.73,73.77,0.00,0.00,0.00,0.00,0.00,745351.00,216,1
21.85,100944.73,73.60,0.00,0.00,0.00,0.00,0.00,746078.00,136,1
21.85,100945.61,73.53,0.00,0.00,0.00,0.00,0.00,746805.00,216,1
21.86,100940.09,73.99,0.00,0.00,0.00,0.00,0.00,747532.00,216,1
21.86,100946.53,73.45,0.00,0.00,0.00,0.00,0.00,748259.00,40,1
21.87,100940.67,73.94,0.00,0.00,0.00,0.00,0.00,748985.00,168,1
21.87,100943.08,73.74,0.00,0.00,0.00,0.00,0.00,749712.00,128,1
21.88,100943.66,73.69,0.00,0.00,0.00,0.00,0.00,750442.00,224,1
21.89,100939.63,74.03,0.00,0.00,0.00,0.00,0.00,751169.00,104,1
21.90,100942.20,73.81,0.00,0.00,0.00,0.00,0.00,751896.00,80,1
21.90,100943.28,73.72,0.00,0.00,0.00,0.00,0.00,752622.00,72,1
21.90,100944.54,73.62,0.00,0.00,0.00,0.00,0.00,753348.00,88,1
21.90,100938.55,74.12,0.00,0.00,0.00,0.00,0.00,754074.00,200,1
21.91,100934.96,74.41,0.00,0.00,0.00,0.00,0.00,754801.00,120,1
21.92,100938.28,74.14,0.00,0.00,0.00,0.00,0.00,755531.00,216,1
21.92,100940.98,73.91,0.00,0.00,0.00,0.00,0.00,756258.00,200,1
21.92,100942.17,73.81,0.00,0.00,0.00,0.00,0.00,756985.00,48,1
21.93,100942.98,73.75,0.00,0.00,0.00,0.00,0.00,757711.00,16,1
21.93,100940.92,73.92,0.00,0.00,0.00,0.00,0.00,758437.00,240,1
21.94,100944.72,73.60,0.00,0.00,0.00,0.00,0.00,759164.00,72,1
21.94,100943.33,73.72,0.00,0.00,0.00,0.00,0.00,759890.00,96,1
21.95,100944.68,73.60,0.00,0.00,0.00,0.00,0.00,760616.00,120,1
21.95,100942.52,73.79,0.00,0.00,0.00,0.00,0.00,761347.00,64,1
21.96,100942.25,73.81,0.00,0.00,0.00,0.00,0.00,762073.00,192,1
21.96,100945.88,73.51,0.00,0.00,0.00,0.00,0.00,762800.00,8,1
21.97,100949.22,73.23,0.00,0.00,0.00,0.00,0.00,763525.00,112,1
21.97,100939.17,74.06,0.00,0.00,0.00,0.00,0.00,764253.00,48,1
21.98,100944.11,73.65,0.00,0.00,0.00,0.00,0.00,764979.00,144,1
21.98,100947.66,73.35,0.00,0.00,0.00,0.00,0.00,765706.00,208,1
21.98,100952.10,72.98,0.00,0.00,0.00,0.00,0.00,766435.00,48,1
21.99,100950.31,73.14,0.00,0.00,0.00,0.00,0.00,767162.00,136,1
21.99,100945.13,73.57,0.00,0.00,0.00,0.00,0.00,767889.00,168,1
22.00,100948.89,73.22,0.00,0.00,0.00,0.00,0.00,768616.00,0,1
22.01,100962.22,72.14,0.00,0.00,0.00,0.00,0.00,769341.00,248,1
22.01,100951.22,73.06,0.00,0.00,0.00,0.00,0.00,770068.00,8,1
22.01,100948.69,73.27,0.00,0.00,0.00,0.00,0.00,770793.00,80,1
22.02,100948.63,73.28,0.00,0.00,0.00,0.00,0.00,771519.00,232,1
22.03,100951.77,73.01,0.00,0.00,0.00,0.00,0.00,772249.00,48,1
22.03,100961.92,72.17,0.00,0.00,0.00,0.00,0.00,772975.00,104,1
22.04,100962.84,72.09,0.00,0.00,0.00,0.00,0.00,773702.00,192,1
22.04,100960.54,72.28,0.00,0.00,0.00,0.00,0.00,774429.00,224,1
22.05,100955.59,72.69,0.00,0.00,0.00,0.00,0.00,775156.00,24,1
22.05,100948.55,73.28,0.00,0.00,0.00,0.00,0.00,775882.00,40,1
22.05,100948.39,73.29,0.00,0.00,0.00,0.00,0.00,776608.00,184,1
22.06,100953.09,72.90,0.00,0.00,0.00,0.00,0.00,777336.00,200,1
22.07,100946.66,73.44,0.00,0.00,0.00,0.00,0.00,778065.00,64,1
22.08,100946.91,73.42,0.00,0.00,0.00,0.00,0.00,778791.00,232,1
22.08,100951.38,73.05,0.00,0.00,0.00,0.00,0.00,779518.00,128,1
22.09,100951.51,73.04,0.00,0.00,0.00,0.00,0.00,780246.00,240,1
22.09,100953.27,72.89,0.00,0.00,0.00,0.00,0.00,780973.00,144,1
22.10,100949.34,73.21,0.00,0.00,0.00,0.00,0.00,781701.00,128,1
22.10,100949.11,73.24,0.00,0.00,0.00,0.00,0.00,782428.00,104,1
22.10,100947.14,73.40,0.00,0.00,0.00,0.00,0.00,783157.00,120,1
22.11,100954.11,72.82,0.00,0.00,0.00,0.00,0.00,783884.00,248,1
22.11,100943.76,73.68,0.00,0.00,0.00,0.00,0.00,784612.00,168,1
22.12,100949.48,73.20,0.00,0.00,0.00,0.00,0.00,785339.00,176,1
22.12,100950.66,73.10,0.00,0.00,0.00,0.00,0.00,786066.00,16,1
22.13,100945.99,73.49,0.00,0.00,0.00,0.00,0.00,786792.00,0,1
22.13,100947.99,73.33,0.00,0.00,0.00,0.00,0.00,787517.00,232,1
