20.50,100697.70,97.54,0.00,0.00,0.00,0.00,0.00,2585738.00,268655360.00,0,1
20.50,100695.67,97.71,0.00,0.00,0.00,0.00,0.00,2586448.00,268726208.00,192,1
20.50,100693.41,97.90,0.00,0.00,0.00,0.00,0.00,2587162.00,268797376.00,192,1
20.50,100693.23,97.91,0.00,0.00,0.00,0.00,0.00,2587875.00,268868672.00,64,1
20.50,100691.21,98.08,0.00,0.00,0.00,0.00,0.00,2588587.00,268939680.00,160,1
20.51,100690.23,98.16,0.00,0.00,0.00,0.00,0.00,2589299.00,269010816.00,128,1
20.52,100686.09,98.51,0.00,0.00,0.00,0.00,0.00,2590012.00,269081696.00,96,1
20.51,100688.21,98.33,0.00,0.00,0.00,0.00,0.00,2590725.00,269153216.00,192,1
20.53,100686.84,98.45,0.00,0.00,0.00,0.00,0.00,2591437.00,269224288.00,96,1
20.53,100690.48,98.14,0.00,0.00,0.00,0.00,0.00,2592149.00,269295840.00,224,1
20.53,100690.75,98.12,0.00,0.00,0.00,0.00,0.00,2592862.00,269367136.00,96,1
20.53,100689.41,98.23,0.00,0.00,0.00,0.00,0.00,2593573.00,269438112.00,160,1
20.53,100690.92,98.10,0.00,0.00,0.00,0.00,0.00,2594287.00,269509664.00,32,1
20.53,100690.79,98.12,0.00,0.00,0.00,0.00,0.00,2594999.00,269580864.00,64,1
20.53,100692.48,97.97,0.00,0.00,0.00,0.00,0.00,2595710.00,269652096.00,128,1
20.54,100697.88,97.52,0.00,0.00,0.00,0.00,0.00,2597137.00,269795296.00,224,1
20.54,100700.65,97.29,0.00,0.00,0.00,0.00,0.00,2597850.00,269866848.00,96,1
20.55,100701.90,97.19,0.00,0.00,0.00,0.00,0.00,2598561.00,269938080.00,160,1
20.55,100697.58,97.55,0.00,0.00,0.00,0.00,0.00,2599274.00,270008960.00,128,1
20.55,100697.64,97.49,0.00,0.00,0.00,0.00,0.00,2599987.00,270080288.00,32,1
20.56,100694.17,97.83,0.00,0.00,0.00,0.00,0.00,2600699.00,270151136.00,224,1
20.57,100696.23,97.66,0.00,0.00,0.00,0.00,0.00,2601412.00,270222656.00,64,1
20.58,100695.52,97.72,0.00,0.00,0.00,0.00,0.00,2602836.00,270364960.00,32,1
20.58,100694.41,97.81,0.00,0.00,0.00,0.00,0.00,2603548.00,270436064.00,224,1
20.59,100691.52,98.05,0.00,0.00,0.00,0.00,0.00,2604262.00,270507232.00,224,1
20.59,100692.77,97.95,0.00,0.00,0.00,0.00,0.00,2604975.00,270578624.00,192,1
20.59,100688.64,98.30,0.00,0.00,0.00,0.00,0.00,2605687.00,270649440.00,96,1
20.61,100691.34,98.07,0.00,0.00,0.00,0.00,0.00,2606399.00,270720896.00,128,1
20.61,100689.16,98.25,0.00,0.00,0.00,0.00,0.00,2607113.00,270792096.00,160,1
20.60,100687.23,98.41,0.00,0.00,0.00,0.00,0.00,2607825.00,270863136.00,32,1
20.61,100688.20,98.33,0.00,0.00,0.00,0.00,0.00,2608537.00,270934432.00,160,1
20.62,100691.96,98.02,0.00,0.00,0.00,0.00,0.00,2609250.00,271006048.00,96,1
20.62,100689.16,98.25,0.00,0.00,0.00,0.00,0.00,2609961.00,271076896.00,32,1
20.63,100690.58,98.13,0.00,0.00,0.00,0.00,0.00,2610674.00,271148320.00,32,1
20.63,100689.97,98.18,0.00,0.00,0.00,0.00,0.00,2611386.00,271219488.00,32,1
